File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF833ZJA	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR733DBA	total RNA-seq	/human-donors/ENCDO473TSU/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-06-03	ENCODE				1	1_1							/files/ENCFF934UBB/, /files/GRCh38_EBV.chrom.sizes/	146745578	ENCODE Processing Pipeline	97b02a06efbfebd1cef3f803dd4d2fe7		https://www.encodeproject.org/files/ENCFF833ZJA/@@download/ENCFF833ZJA.bigWig	V29			released	s3://encode-public/2022/05/13/72a75222-df17-482d-bbd6-fa84ba2d57a7/ENCFF833ZJA.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/05/13/72a75222-df17-482d-bbd6-fa84ba2d57a7/ENCFF833ZJA.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF204SPU	tsv	tsv		gene quantifications	GRCh38	ENCSR733DBA	total RNA-seq	/human-donors/ENCDO473TSU/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-06-03	ENCODE				1	1_1							/files/ENCFF313AID/, /files/ENCFF285DRD/	11002770	ENCODE Processing Pipeline	2cc6921818291475dc8f78f1475a86d8		https://www.encodeproject.org/files/ENCFF204SPU/@@download/ENCFF204SPU.tsv	V29			released	s3://encode-public/2022/05/13/02a32073-e635-4fb1-8c41-c3d8656de1e3/ENCFF204SPU.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/05/13/02a32073-e635-4fb1-8c41-c3d8656de1e3/ENCFF204SPU.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF989CEV	tsv	tsv		gene quantifications	GRCh38	ENCSR490SQH	total RNA-seq	/human-donors/ENCDO221AAA/	EFO:0005904	H7	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	2	2_1							/files/ENCFF493ETI/, /files/ENCFF285DRD/	10916504	ENCODE Processing Pipeline	39d50801f5356d4dd1ee0a9cd7ae9464		https://www.encodeproject.org/files/ENCFF989CEV/@@download/ENCFF989CEV.tsv	V29			released	s3://encode-public/2021/06/01/e6eaa5fe-b987-439c-84db-9ef268653456/ENCFF989CEV.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/06/01/e6eaa5fe-b987-439c-84db-9ef268653456/ENCFF989CEV.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF333TRZ	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR490SQH	total RNA-seq	/human-donors/ENCDO221AAA/	EFO:0005904	H7	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	2	2_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF042NYL/	115060016	ENCODE Processing Pipeline	830bfa285193bbe17014d0714a9b8416		https://www.encodeproject.org/files/ENCFF333TRZ/@@download/ENCFF333TRZ.bigWig	V29			released	s3://encode-public/2021/06/01/30f5aa34-412a-47ed-88e1-2122ed4fd8da/ENCFF333TRZ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/06/01/30f5aa34-412a-47ed-88e1-2122ed4fd8da/ENCFF333TRZ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF061BHN	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR490SQH	total RNA-seq	/human-donors/ENCDO221AAA/	EFO:0005904	H7	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	2	2_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF042NYL/	111446076	ENCODE Processing Pipeline	5c9e5302dc1505bb7eb14a27ed39fe11		https://www.encodeproject.org/files/ENCFF061BHN/@@download/ENCFF061BHN.bigWig	V29			released	s3://encode-public/2021/06/01/782fc5a1-4ca8-4a45-8a46-231411622877/ENCFF061BHN.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/06/01/782fc5a1-4ca8-4a45-8a46-231411622877/ENCFF061BHN.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF844ADU	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR209TIR	total RNA-seq	/human-donors/ENCDO741BVY/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-06-03	ENCODE				1	1_1							/files/ENCFF360HFH/, /files/GRCh38_EBV.chrom.sizes/	147585717	ENCODE Processing Pipeline	6d082b117c7407d40f119306e0927c1c		https://www.encodeproject.org/files/ENCFF844ADU/@@download/ENCFF844ADU.bigWig	V29			released	s3://encode-public/2022/05/13/18e02cf3-76f4-452a-863e-a9a2f3617f7c/ENCFF844ADU.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/05/13/18e02cf3-76f4-452a-863e-a9a2f3617f7c/ENCFF844ADU.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF128CDN	tsv	tsv		gene quantifications	GRCh38	ENCSR209TIR	total RNA-seq	/human-donors/ENCDO741BVY/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-06-03	ENCODE				1	1_1							/files/ENCFF965SFD/, /files/ENCFF285DRD/	11006399	ENCODE Processing Pipeline	05378713cb6edb99c8df1c448523625c		https://www.encodeproject.org/files/ENCFF128CDN/@@download/ENCFF128CDN.tsv	V29			released	s3://encode-public/2022/05/13/de37840e-1277-4034-88b0-c61d0b24cec4/ENCFF128CDN.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/05/13/de37840e-1277-4034-88b0-c61d0b24cec4/ENCFF128CDN.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF651UKQ	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR209TIR	total RNA-seq	/human-donors/ENCDO741BVY/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-06-03	ENCODE				1	1_1							/files/ENCFF360HFH/, /files/GRCh38_EBV.chrom.sizes/	152065067	ENCODE Processing Pipeline	9ef1252354fca39764a25387e613a948		https://www.encodeproject.org/files/ENCFF651UKQ/@@download/ENCFF651UKQ.bigWig	V29			released	s3://encode-public/2022/05/13/fda48273-e2cc-4a5b-be62-59609b102a05/ENCFF651UKQ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/05/13/fda48273-e2cc-4a5b-be62-59609b102a05/ENCFF651UKQ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF750IET	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR789PJB	total RNA-seq	/human-donors/ENCDO877NVF/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-04-29	ENCODE				1	1_1							/files/ENCFF591KBR/, /files/GRCh38_EBV.chrom.sizes/	175996017	ENCODE Processing Pipeline	63f280d26f7adf2b36cdd8d5e00851d3		https://www.encodeproject.org/files/ENCFF750IET/@@download/ENCFF750IET.bigWig	V29			released	s3://encode-public/2022/04/14/8e7e21bb-6997-4c2c-81c2-e7546d9a57dd/ENCFF750IET.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/04/14/8e7e21bb-6997-4c2c-81c2-e7546d9a57dd/ENCFF750IET.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF009AKE	tsv	tsv		gene quantifications	GRCh38	ENCSR789PJB	total RNA-seq	/human-donors/ENCDO877NVF/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-04-29	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF928YLX/	11028446	ENCODE Processing Pipeline	71ac4d29f5bdc2b972a80501ba1e8f13		https://www.encodeproject.org/files/ENCFF009AKE/@@download/ENCFF009AKE.tsv	V29			released	s3://encode-public/2022/04/14/fe63b02d-072e-4a2e-96f2-db89ab853fe4/ENCFF009AKE.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/04/14/fe63b02d-072e-4a2e-96f2-db89ab853fe4/ENCFF009AKE.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF649AHX	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR789PJB	total RNA-seq	/human-donors/ENCDO877NVF/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-04-29	ENCODE				1	1_1							/files/ENCFF591KBR/, /files/GRCh38_EBV.chrom.sizes/	175513104	ENCODE Processing Pipeline	c57a0e9d325168a56092f1f606a33603		https://www.encodeproject.org/files/ENCFF649AHX/@@download/ENCFF649AHX.bigWig	V29			released	s3://encode-public/2022/04/14/0575cad1-a0a2-4dee-bd83-e6aeb7727344/ENCFF649AHX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/04/14/0575cad1-a0a2-4dee-bd83-e6aeb7727344/ENCFF649AHX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF041HBD	tsv	tsv		gene quantifications	GRCh38	ENCSR339NMQ	total RNA-seq	/human-donors/ENCDO843TIL/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-03-28	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF337LZT/	11002779	ENCODE Processing Pipeline	45865f7a14aa2ef12b80127d78548df5		https://www.encodeproject.org/files/ENCFF041HBD/@@download/ENCFF041HBD.tsv	V29			released	s3://encode-public/2022/03/09/7d7fed03-49f9-446a-ba57-d3119d0ebaa5/ENCFF041HBD.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/03/09/7d7fed03-49f9-446a-ba57-d3119d0ebaa5/ENCFF041HBD.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF445JWJ	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR339NMQ	total RNA-seq	/human-donors/ENCDO843TIL/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-03-28	ENCODE				1	1_1							/files/ENCFF013HFB/, /files/GRCh38_EBV.chrom.sizes/	145358618	ENCODE Processing Pipeline	e0ab2fa9182d87d02d387a67d61768d3		https://www.encodeproject.org/files/ENCFF445JWJ/@@download/ENCFF445JWJ.bigWig	V29			released	s3://encode-public/2022/03/09/0b94426d-50ce-48f6-8db1-e5cfbeae5b68/ENCFF445JWJ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/03/09/0b94426d-50ce-48f6-8db1-e5cfbeae5b68/ENCFF445JWJ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF629NUI	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR339NMQ	total RNA-seq	/human-donors/ENCDO843TIL/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-03-28	ENCODE				1	1_1							/files/ENCFF013HFB/, /files/GRCh38_EBV.chrom.sizes/	150091598	ENCODE Processing Pipeline	718203ac06fb3b97daf4dd4bdd1568cf		https://www.encodeproject.org/files/ENCFF629NUI/@@download/ENCFF629NUI.bigWig	V29			released	s3://encode-public/2022/03/09/c894a352-e2b7-4e91-9d64-d6fc4a984c3e/ENCFF629NUI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/03/09/c894a352-e2b7-4e91-9d64-d6fc4a984c3e/ENCFF629NUI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF945IRO	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR822SUG	total RNA-seq	/human-donors/ENCDO749MBK/	CL:0002368	airway epithelial cell	primary cell	Homo sapiens											RNA	rRNA				reverse	2015-06-17	ENCODE		see document	>200	2	2_1							/files/ENCFF801AMV/, /files/GRCh38_EBV.chrom.sizes/	54647330	ENCODE Processing Pipeline	423a52e75fbbe537af6fb1ccf24bb940		https://www.encodeproject.org/files/ENCFF945IRO/@@download/ENCFF945IRO.bigWig	V29			released	s3://encode-public/2021/04/08/f39b99e2-26dd-4546-82fd-66a94ac74d44/ENCFF945IRO.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/08/f39b99e2-26dd-4546-82fd-66a94ac74d44/ENCFF945IRO.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF629LJJ	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR822SUG	total RNA-seq	/human-donors/ENCDO749MBK/	CL:0002368	airway epithelial cell	primary cell	Homo sapiens											RNA	rRNA				reverse	2015-06-17	ENCODE		see document	>200	2	2_1							/files/ENCFF801AMV/, /files/GRCh38_EBV.chrom.sizes/	53029308	ENCODE Processing Pipeline	1ce1d4b66fdc366ebb70acddaec927d5		https://www.encodeproject.org/files/ENCFF629LJJ/@@download/ENCFF629LJJ.bigWig	V29			released	s3://encode-public/2021/04/08/3b451898-004b-47be-9f7c-cc9678b585ab/ENCFF629LJJ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/08/3b451898-004b-47be-9f7c-cc9678b585ab/ENCFF629LJJ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF638CSF	tsv	tsv		gene quantifications	GRCh38	ENCSR822SUG	total RNA-seq	/human-donors/ENCDO749MBK/	CL:0002368	airway epithelial cell	primary cell	Homo sapiens											RNA	rRNA				reverse	2015-06-17	ENCODE		see document	>200	2	2_1							/files/ENCFF272WFE/, /files/ENCFF285DRD/	10856548	ENCODE Processing Pipeline	5bdad921932a0f1de0779393342bcbc0		https://www.encodeproject.org/files/ENCFF638CSF/@@download/ENCFF638CSF.tsv	V29			released	s3://encode-public/2021/04/08/4cfc10fa-7237-47b8-93a2-61aa05e122b5/ENCFF638CSF.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/08/4cfc10fa-7237-47b8-93a2-61aa05e122b5/ENCFF638CSF.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF324SIB	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR521ZFP	total RNA-seq	/human-donors/ENCDO020MJV/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-06-03	ENCODE				1	1_1							/files/ENCFF549LVP/, /files/GRCh38_EBV.chrom.sizes/	149646698	ENCODE Processing Pipeline	7d288324234d7ef90ee6413e406858be		https://www.encodeproject.org/files/ENCFF324SIB/@@download/ENCFF324SIB.bigWig	V29			released	s3://encode-public/2022/05/13/57af7beb-8310-4c94-aba5-c9b9d901c15e/ENCFF324SIB.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/05/13/57af7beb-8310-4c94-aba5-c9b9d901c15e/ENCFF324SIB.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF847QGH	tsv	tsv		gene quantifications	GRCh38	ENCSR521ZFP	total RNA-seq	/human-donors/ENCDO020MJV/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-06-03	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF540MMU/	11005542	ENCODE Processing Pipeline	3aa7d738a3f9e47d4abb9c99df691dd6		https://www.encodeproject.org/files/ENCFF847QGH/@@download/ENCFF847QGH.tsv	V29			released	s3://encode-public/2022/05/13/9928155e-31ab-4f82-b388-04af539a4cff/ENCFF847QGH.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/05/13/9928155e-31ab-4f82-b388-04af539a4cff/ENCFF847QGH.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF886ULO	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR521ZFP	total RNA-seq	/human-donors/ENCDO020MJV/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-06-03	ENCODE				1	1_1							/files/ENCFF549LVP/, /files/GRCh38_EBV.chrom.sizes/	154463415	ENCODE Processing Pipeline	38b2e5dcfdd53cd1a897914d2677f338		https://www.encodeproject.org/files/ENCFF886ULO/@@download/ENCFF886ULO.bigWig	V29			released	s3://encode-public/2022/05/13/62012d98-1411-4050-b328-1c9b09cfeef6/ENCFF886ULO.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/05/13/62012d98-1411-4050-b328-1c9b09cfeef6/ENCFF886ULO.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF170EAF	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR696SMK	total RNA-seq	/human-donors/ENCDO000ACY/	EFO:0005697	M059J	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	2	2_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF686UCA/	89749724	ENCODE Processing Pipeline	e6cf5775d137a979499fc938c830673a		https://www.encodeproject.org/files/ENCFF170EAF/@@download/ENCFF170EAF.bigWig	V29			released	s3://encode-public/2021/04/17/ec8ee005-964c-4e62-b357-11a8a0dea989/ENCFF170EAF.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/ec8ee005-964c-4e62-b357-11a8a0dea989/ENCFF170EAF.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF326PKO	tsv	tsv		gene quantifications	GRCh38	ENCSR696SMK	total RNA-seq	/human-donors/ENCDO000ACY/	EFO:0005697	M059J	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	2	2_1							/files/ENCFF285DRD/, /files/ENCFF403ONB/	10859892	ENCODE Processing Pipeline	c6af9ea5ff1d637a9c10e8d392758ae5		https://www.encodeproject.org/files/ENCFF326PKO/@@download/ENCFF326PKO.tsv	V29			released	s3://encode-public/2021/04/17/fa34a651-f9ea-4ee8-8d79-f6a44b495718/ENCFF326PKO.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/fa34a651-f9ea-4ee8-8d79-f6a44b495718/ENCFF326PKO.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF245PRB	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR696SMK	total RNA-seq	/human-donors/ENCDO000ACY/	EFO:0005697	M059J	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	2	2_1							/files/GRCh38_EBV.chrom.sizes/, /files/ENCFF686UCA/	91639194	ENCODE Processing Pipeline	2b0249674c0f19376227c16c4a703dbf		https://www.encodeproject.org/files/ENCFF245PRB/@@download/ENCFF245PRB.bigWig	V29			released	s3://encode-public/2021/04/17/5b8dbdb7-0ac8-44ce-b333-f494242b1793/ENCFF245PRB.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/5b8dbdb7-0ac8-44ce-b333-f494242b1793/ENCFF245PRB.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF804VSU	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR390MBR	total RNA-seq	/human-donors/ENCDO420VTI/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-04-29	ENCODE				1	1_1							/files/ENCFF433ZRV/, /files/GRCh38_EBV.chrom.sizes/	145014374	ENCODE Processing Pipeline	d8a2131cee8459473a37f2c65012490b		https://www.encodeproject.org/files/ENCFF804VSU/@@download/ENCFF804VSU.bigWig	V29			released	s3://encode-public/2022/04/14/3c0fef87-5694-49e9-9598-81feef080e1d/ENCFF804VSU.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/04/14/3c0fef87-5694-49e9-9598-81feef080e1d/ENCFF804VSU.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF693QKW	tsv	tsv		gene quantifications	GRCh38	ENCSR390MBR	total RNA-seq	/human-donors/ENCDO420VTI/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-04-29	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF809CZM/	11006884	ENCODE Processing Pipeline	6e478b2aed3d6d1c91576d854ade68c8		https://www.encodeproject.org/files/ENCFF693QKW/@@download/ENCFF693QKW.tsv	V29			released	s3://encode-public/2022/04/14/f89e4ad7-3d9b-4a96-a3b9-28fa40f0d68b/ENCFF693QKW.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/04/14/f89e4ad7-3d9b-4a96-a3b9-28fa40f0d68b/ENCFF693QKW.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF082GXZ	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR390MBR	total RNA-seq	/human-donors/ENCDO420VTI/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											RNA					reverse	2022-04-29	ENCODE				1	1_1							/files/ENCFF433ZRV/, /files/GRCh38_EBV.chrom.sizes/	141876502	ENCODE Processing Pipeline	6428cf62a30c75ffef89561b05db9a27		https://www.encodeproject.org/files/ENCFF082GXZ/@@download/ENCFF082GXZ.bigWig	V29			released	s3://encode-public/2022/04/14/c127728e-ef5e-41e5-bc1c-fbefda7afaab/ENCFF082GXZ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/04/14/c127728e-ef5e-41e5-bc1c-fbefda7afaab/ENCFF082GXZ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF819GMD	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR320BRR	total RNA-seq	/human-donors/ENCDO000ADL/	EFO:0005712	RPMI7951	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	2	2_1							/files/ENCFF385VDT/, /files/GRCh38_EBV.chrom.sizes/	86099673	ENCODE Processing Pipeline	1dcaa3a967dd5a9a163a17661928a361		https://www.encodeproject.org/files/ENCFF819GMD/@@download/ENCFF819GMD.bigWig	V29			released	s3://encode-public/2021/04/07/9ad61ecc-0914-403c-8199-c87b0f61c098/ENCFF819GMD.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/9ad61ecc-0914-403c-8199-c87b0f61c098/ENCFF819GMD.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF727RDW	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR320BRR	total RNA-seq	/human-donors/ENCDO000ADL/	EFO:0005712	RPMI7951	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	2	2_1							/files/ENCFF385VDT/, /files/GRCh38_EBV.chrom.sizes/	83625229	ENCODE Processing Pipeline	8de4c7a0b2aa7c63fff5958a5c825680		https://www.encodeproject.org/files/ENCFF727RDW/@@download/ENCFF727RDW.bigWig	V29			released	s3://encode-public/2021/04/07/d17687c4-6d7f-4737-921a-da9f6ec9e3a8/ENCFF727RDW.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/d17687c4-6d7f-4737-921a-da9f6ec9e3a8/ENCFF727RDW.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
