File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF494ISW	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR377UPT	total RNA-seq	/mouse-donors/ENCDO509HIY/	CL:0000084	T-cell	primary cell	Mus musculus											RNA					reverse	2023-01-20	ENCODE				3	3_1							/files/ENCFF403HNY/, /files/mm10_no_alt.chrom.sizes/	90897655	ENCODE Processing Pipeline	29c34581f98806054ea803ce288f01a8		https://www.encodeproject.org/files/ENCFF494ISW/@@download/ENCFF494ISW.bigWig	M21			released	s3://encode-public/2023/01/12/7945b917-15ac-48af-9017-d1eee708d924/ENCFF494ISW.bigWig	https://datasetencode.blob.core.windows.net/dataset/2023/01/12/7945b917-15ac-48af-9017-d1eee708d924/ENCFF494ISW.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF265YDB	tsv	tsv		gene quantifications	mm10	ENCSR377UPT	total RNA-seq	/mouse-donors/ENCDO509HIY/	CL:0000084	T-cell	primary cell	Mus musculus											RNA					reverse	2023-01-20	ENCODE				3	3_1							/files/ENCFF363TFV/, /files/ENCFF370EQV/	11860691	ENCODE Processing Pipeline	aab80f8beaae00b359c648908fefc32d		https://www.encodeproject.org/files/ENCFF265YDB/@@download/ENCFF265YDB.tsv	M21			released	s3://encode-public/2023/01/12/eba98efa-f751-4660-a2b3-156e4df0b801/ENCFF265YDB.tsv	https://datasetencode.blob.core.windows.net/dataset/2023/01/12/eba98efa-f751-4660-a2b3-156e4df0b801/ENCFF265YDB.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF395PTK	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR960ZZW	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0001388	gastrocnemius	tissue	Mus musculus											RNA					reverse	2022-11-09	ENCODE				2	2_1							/files/ENCFF004SUC/, /files/mm10_no_alt.chrom.sizes/	45678436	ENCODE Processing Pipeline	57aa1e0272e3a9fcf576d743387d65cb		https://www.encodeproject.org/files/ENCFF395PTK/@@download/ENCFF395PTK.bigWig	M21			released	s3://encode-public/2022/11/03/89d8974c-b992-4006-abbf-410916bbc7e2/ENCFF395PTK.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/03/89d8974c-b992-4006-abbf-410916bbc7e2/ENCFF395PTK.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF809VZF	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR960ZZW	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0001388	gastrocnemius	tissue	Mus musculus											RNA					reverse	2022-11-09	ENCODE				2	2_1							/files/ENCFF004SUC/, /files/mm10_no_alt.chrom.sizes/	45176959	ENCODE Processing Pipeline	068504a165b29dfbaef9de30003bc9c2		https://www.encodeproject.org/files/ENCFF809VZF/@@download/ENCFF809VZF.bigWig	M21			released	s3://encode-public/2022/11/03/da7fad97-8b3f-45fb-a694-cd7a498bbaff/ENCFF809VZF.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/11/03/da7fad97-8b3f-45fb-a694-cd7a498bbaff/ENCFF809VZF.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF938PSN	tsv	tsv		gene quantifications	mm10	ENCSR960ZZW	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0001388	gastrocnemius	tissue	Mus musculus											RNA					reverse	2022-11-09	ENCODE				2	2_1							/files/ENCFF384KZQ/, /files/ENCFF363TFV/	11895614	ENCODE Processing Pipeline	7503f2536ae00294bef1fcc48616e75e		https://www.encodeproject.org/files/ENCFF938PSN/@@download/ENCFF938PSN.tsv	M21			released	s3://encode-public/2022/11/03/8ec59ea5-f13e-4cc5-83c9-bd976afa8b86/ENCFF938PSN.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/11/03/8ec59ea5-f13e-4cc5-83c9-bd976afa8b86/ENCFF938PSN.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF442EHE	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR309GVQ	total RNA-seq	/mouse-donors/ENCDO509HIY/	CL:0000775	neutrophil	primary cell	Mus musculus											RNA					reverse	2023-01-19	ENCODE				1	1_1							/files/ENCFF081UYH/, /files/mm10_no_alt.chrom.sizes/	86079254	ENCODE Processing Pipeline	1e7d36ba3420558c2397db5ba5983325		https://www.encodeproject.org/files/ENCFF442EHE/@@download/ENCFF442EHE.bigWig	M21			released	s3://encode-public/2023/01/12/454149eb-c9d6-4e24-9ac4-8f918c9b8fcc/ENCFF442EHE.bigWig	https://datasetencode.blob.core.windows.net/dataset/2023/01/12/454149eb-c9d6-4e24-9ac4-8f918c9b8fcc/ENCFF442EHE.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF297IGO	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR309GVQ	total RNA-seq	/mouse-donors/ENCDO509HIY/	CL:0000775	neutrophil	primary cell	Mus musculus											RNA					reverse	2023-01-19	ENCODE				1	1_1							/files/ENCFF081UYH/, /files/mm10_no_alt.chrom.sizes/	85770521	ENCODE Processing Pipeline	dd4840793881e1782bfb0a9e76cae281		https://www.encodeproject.org/files/ENCFF297IGO/@@download/ENCFF297IGO.bigWig	M21			released	s3://encode-public/2023/01/12/dd1cd424-43d6-441e-bfbc-a3fdb4de922b/ENCFF297IGO.bigWig	https://datasetencode.blob.core.windows.net/dataset/2023/01/12/dd1cd424-43d6-441e-bfbc-a3fdb4de922b/ENCFF297IGO.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF687JGA	tsv	tsv		gene quantifications	mm10	ENCSR309GVQ	total RNA-seq	/mouse-donors/ENCDO509HIY/	CL:0000775	neutrophil	primary cell	Mus musculus											RNA					reverse	2023-01-19	ENCODE				1	1_1							/files/ENCFF363TFV/, /files/ENCFF282JWF/	11865621	ENCODE Processing Pipeline	42712a806e3b0324e9ac3dedc4f17890		https://www.encodeproject.org/files/ENCFF687JGA/@@download/ENCFF687JGA.tsv	M21			released	s3://encode-public/2023/01/12/b721568b-1990-466c-ad20-f80e1a298ebd/ENCFF687JGA.tsv	https://datasetencode.blob.core.windows.net/dataset/2023/01/12/b721568b-1990-466c-ad20-f80e1a298ebd/ENCFF687JGA.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF507CDW	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR769LJY	total RNA-seq	/mouse-donors/ENCDO509HIY/	NTR:0000501	CD8-positive naive resting alpha-beta T cell	primary cell	Mus musculus											RNA					reverse	2023-01-20	ENCODE				1	1_1							/files/ENCFF017UBA/, /files/mm10_no_alt.chrom.sizes/	87666999	ENCODE Processing Pipeline	75d58ab4a750b1eab13082509d141908		https://www.encodeproject.org/files/ENCFF507CDW/@@download/ENCFF507CDW.bigWig	M21			released	s3://encode-public/2023/01/12/0788cc4c-5123-43a2-a29d-9250c72e59d3/ENCFF507CDW.bigWig	https://datasetencode.blob.core.windows.net/dataset/2023/01/12/0788cc4c-5123-43a2-a29d-9250c72e59d3/ENCFF507CDW.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF850FJH	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR769LJY	total RNA-seq	/mouse-donors/ENCDO509HIY/	NTR:0000501	CD8-positive naive resting alpha-beta T cell	primary cell	Mus musculus											RNA					reverse	2023-01-20	ENCODE				1	1_1							/files/ENCFF017UBA/, /files/mm10_no_alt.chrom.sizes/	84170280	ENCODE Processing Pipeline	3e3bad65ca901177b4f97486271d75ec		https://www.encodeproject.org/files/ENCFF850FJH/@@download/ENCFF850FJH.bigWig	M21			released	s3://encode-public/2023/01/12/0272c020-1e46-49aa-b0d2-3592876b4d60/ENCFF850FJH.bigWig	https://datasetencode.blob.core.windows.net/dataset/2023/01/12/0272c020-1e46-49aa-b0d2-3592876b4d60/ENCFF850FJH.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF147FKY	tsv	tsv		gene quantifications	mm10	ENCSR769LJY	total RNA-seq	/mouse-donors/ENCDO509HIY/	NTR:0000501	CD8-positive naive resting alpha-beta T cell	primary cell	Mus musculus											RNA					reverse	2023-01-20	ENCODE				1	1_1							/files/ENCFF244NEF/, /files/ENCFF363TFV/	11865520	ENCODE Processing Pipeline	667aa5dbce2a613729c83c74f7a2e2e6		https://www.encodeproject.org/files/ENCFF147FKY/@@download/ENCFF147FKY.tsv	M21			released	s3://encode-public/2023/01/12/eed31c06-d9a2-42e7-95d2-640e2c1bc5b2/ENCFF147FKY.tsv	https://datasetencode.blob.core.windows.net/dataset/2023/01/12/eed31c06-d9a2-42e7-95d2-640e2c1bc5b2/ENCFF147FKY.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF403PCU	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR968ZOA	total RNA-seq	/mouse-donors/ENCDO509HIY/	NTR:0000496	CD4-positive naive resting alpha-beta T cell	primary cell	Mus musculus											RNA					reverse	2023-01-20	ENCODE				1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF722BCQ/	85544546	ENCODE Processing Pipeline	6d85446b27e904766a1fda6bc6d60f66		https://www.encodeproject.org/files/ENCFF403PCU/@@download/ENCFF403PCU.bigWig	M21			released	s3://encode-public/2023/01/12/2a3996a3-4c2c-4b82-85a2-4c61503aab09/ENCFF403PCU.bigWig	https://datasetencode.blob.core.windows.net/dataset/2023/01/12/2a3996a3-4c2c-4b82-85a2-4c61503aab09/ENCFF403PCU.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF305GMR	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR968ZOA	total RNA-seq	/mouse-donors/ENCDO509HIY/	NTR:0000496	CD4-positive naive resting alpha-beta T cell	primary cell	Mus musculus											RNA					reverse	2023-01-20	ENCODE				1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF722BCQ/	82313336	ENCODE Processing Pipeline	d3de798f7db4d6f80149e19192f6e52e		https://www.encodeproject.org/files/ENCFF305GMR/@@download/ENCFF305GMR.bigWig	M21			released	s3://encode-public/2023/01/12/5a998bdb-a4d2-41eb-bb57-f635fea52147/ENCFF305GMR.bigWig	https://datasetencode.blob.core.windows.net/dataset/2023/01/12/5a998bdb-a4d2-41eb-bb57-f635fea52147/ENCFF305GMR.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF283MAT	tsv	tsv		gene quantifications	mm10	ENCSR968ZOA	total RNA-seq	/mouse-donors/ENCDO509HIY/	NTR:0000496	CD4-positive naive resting alpha-beta T cell	primary cell	Mus musculus											RNA					reverse	2023-01-20	ENCODE				1	1_1							/files/ENCFF479SUH/, /files/ENCFF363TFV/	11858563	ENCODE Processing Pipeline	9905e10e5bb3b19a484daf990ff37764		https://www.encodeproject.org/files/ENCFF283MAT/@@download/ENCFF283MAT.tsv	M21			released	s3://encode-public/2023/01/12/dd63e1d0-95f5-40f8-a653-cf3905b2d2ee/ENCFF283MAT.tsv	https://datasetencode.blob.core.windows.net/dataset/2023/01/12/dd63e1d0-95f5-40f8-a653-cf3905b2d2ee/ENCFF283MAT.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.4 mm10 M21	released			
ENCFF679WNT	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR288BJQ	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF093KKX/	82825168	ENCODE Processing Pipeline	d97bc1a215448be204bdd4c032d5193e		https://www.encodeproject.org/files/ENCFF679WNT/@@download/ENCFF679WNT.bigWig	M21			released	s3://encode-public/2021/05/24/d617f25c-4608-4c3c-a380-17ecc4eb979e/ENCFF679WNT.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/d617f25c-4608-4c3c-a380-17ecc4eb979e/ENCFF679WNT.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF883HID	tsv	tsv		gene quantifications	mm10	ENCSR288BJQ	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				2	2_1							/files/ENCFF806VAL/, /files/ENCFF363TFV/	11893788	ENCODE Processing Pipeline	b6af7bd8b1cfdd3e3558fa5fbd6e35e0		https://www.encodeproject.org/files/ENCFF883HID/@@download/ENCFF883HID.tsv	M21			released	s3://encode-public/2021/05/24/b53f76f7-cebf-4100-8bae-cf1449e369af/ENCFF883HID.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/b53f76f7-cebf-4100-8bae-cf1449e369af/ENCFF883HID.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF970ASF	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR288BJQ	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF093KKX/	80673008	ENCODE Processing Pipeline	ce6a22a49448d74efa58b310db0032ce		https://www.encodeproject.org/files/ENCFF970ASF/@@download/ENCFF970ASF.bigWig	M21			released	s3://encode-public/2021/05/24/4d4dfc5b-e348-47ac-9be0-c9b9ad371324/ENCFF970ASF.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/4d4dfc5b-e348-47ac-9be0-c9b9ad371324/ENCFF970ASF.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF242IJW	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR158WTT	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF603CNN/	122549214	ENCODE Processing Pipeline	b89588ac26ae522d5cccd861f1ae544a		https://www.encodeproject.org/files/ENCFF242IJW/@@download/ENCFF242IJW.bigWig	M21			released	s3://encode-public/2021/05/24/e53d31ca-c4d5-4ddb-be6d-5119c5ad6348/ENCFF242IJW.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/e53d31ca-c4d5-4ddb-be6d-5119c5ad6348/ENCFF242IJW.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF904YWC	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR158WTT	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF603CNN/	119397458	ENCODE Processing Pipeline	e780132399eeea0955047ae8fd364f73		https://www.encodeproject.org/files/ENCFF904YWC/@@download/ENCFF904YWC.bigWig	M21			released	s3://encode-public/2021/05/24/c11062e0-94cb-4638-8c17-4ca7d9750129/ENCFF904YWC.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/c11062e0-94cb-4638-8c17-4ca7d9750129/ENCFF904YWC.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF346PFG	tsv	tsv		gene quantifications	mm10	ENCSR158WTT	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				1	1_1							/files/ENCFF812VBY/, /files/ENCFF363TFV/	11884942	ENCODE Processing Pipeline	2069841b1ea9443858551b14a5fe718f		https://www.encodeproject.org/files/ENCFF346PFG/@@download/ENCFF346PFG.tsv	M21			released	s3://encode-public/2021/05/24/5c91f7b5-ea6c-4c07-87b0-a5194caba828/ENCFF346PFG.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/5c91f7b5-ea6c-4c07-87b0-a5194caba828/ENCFF346PFG.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF441VAF	tsv	tsv		gene quantifications	mm10	ENCSR652VMD	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				2	2_1							/files/ENCFF363TFV/, /files/ENCFF402ARC/	11896060	ENCODE Processing Pipeline	bb4a085e1f53646057f792a483ad6772		https://www.encodeproject.org/files/ENCFF441VAF/@@download/ENCFF441VAF.tsv	M21			released	s3://encode-public/2021/05/24/416793de-fcb3-489f-9000-aab735c5145d/ENCFF441VAF.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/416793de-fcb3-489f-9000-aab735c5145d/ENCFF441VAF.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF790ZNB	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR652VMD	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF067EVH/	79801551	ENCODE Processing Pipeline	d6b65294db757dea54d2763ac0650e02		https://www.encodeproject.org/files/ENCFF790ZNB/@@download/ENCFF790ZNB.bigWig	M21			released	s3://encode-public/2021/05/24/b707067b-b62d-4240-97a2-fbd9c4e34957/ENCFF790ZNB.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/b707067b-b62d-4240-97a2-fbd9c4e34957/ENCFF790ZNB.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF066NUS	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR652VMD	total RNA-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002369	adrenal gland	tissue	Mus musculus											RNA					reverse	2021-06-17	ENCODE				2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF067EVH/	81595942	ENCODE Processing Pipeline	4eaac04d9bc5f09149ec1fedf6fd788b		https://www.encodeproject.org/files/ENCFF066NUS/@@download/ENCFF066NUS.bigWig	M21			released	s3://encode-public/2021/05/24/197b6087-1c8a-4a22-baca-6b05c0244fb6/ENCFF066NUS.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/05/24/197b6087-1c8a-4a22-baca-6b05c0244fb6/ENCFF066NUS.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF534IBS	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR826IXR	total RNA-seq	/mouse-donors/ENCDO072AAA/	EFO:0002034	G1E	cell line	Mus musculus											RNA					reverse	2014-11-20	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF904URK/, /files/mm10_no_alt.chrom.sizes/	73749910	ENCODE Processing Pipeline	d4b8cf863fe2cfee4069c49597140613		https://www.encodeproject.org/files/ENCFF534IBS/@@download/ENCFF534IBS.bigWig	M21			released	s3://encode-public/2021/04/07/3b511d95-d2d4-476d-a3bc-e5ac39f7c56c/ENCFF534IBS.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/3b511d95-d2d4-476d-a3bc-e5ac39f7c56c/ENCFF534IBS.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF799MNY	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR826IXR	total RNA-seq	/mouse-donors/ENCDO072AAA/	EFO:0002034	G1E	cell line	Mus musculus											RNA					reverse	2014-11-20	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF904URK/, /files/mm10_no_alt.chrom.sizes/	71306631	ENCODE Processing Pipeline	4d9f1782debd566b881a030b57ca0639		https://www.encodeproject.org/files/ENCFF799MNY/@@download/ENCFF799MNY.bigWig	M21			released	s3://encode-public/2021/04/07/f771ad07-94d8-4ad2-95a9-69778b8dec2e/ENCFF799MNY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/f771ad07-94d8-4ad2-95a9-69778b8dec2e/ENCFF799MNY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF295NKP	tsv	tsv		gene quantifications	mm10	ENCSR826IXR	total RNA-seq	/mouse-donors/ENCDO072AAA/	EFO:0002034	G1E	cell line	Mus musculus											RNA					reverse	2014-11-20	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF889OSD/, /files/ENCFF363TFV/	11922675	ENCODE Processing Pipeline	e074a37a7186e524563d77c065d841a0		https://www.encodeproject.org/files/ENCFF295NKP/@@download/ENCFF295NKP.tsv	M21			released	s3://encode-public/2021/04/07/7c44f24d-4a6b-4d95-8d85-bd3d1512d6e0/ENCFF295NKP.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/7c44f24d-4a6b-4d95-8d85-bd3d1512d6e0/ENCFF295NKP.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF864SQK	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR549QME	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000050	megakaryocyte-erythroid progenitor cell	primary cell	Mus musculus											RNA					reverse	2014-09-29	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF695LVM/, /files/mm10_no_alt.chrom.sizes/	50545944	ENCODE Processing Pipeline	c45756faf02c061aa9d53b7204a508c6		https://www.encodeproject.org/files/ENCFF864SQK/@@download/ENCFF864SQK.bigWig	M21			released	s3://encode-public/2021/04/17/1687e8b2-d07d-4af8-8521-79140cde8d22/ENCFF864SQK.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/1687e8b2-d07d-4af8-8521-79140cde8d22/ENCFF864SQK.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF939QWD	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR549QME	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000050	megakaryocyte-erythroid progenitor cell	primary cell	Mus musculus											RNA					reverse	2014-09-29	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF695LVM/, /files/mm10_no_alt.chrom.sizes/	52115675	ENCODE Processing Pipeline	b47c2aec7f8e914dc037d66e167f4a89		https://www.encodeproject.org/files/ENCFF939QWD/@@download/ENCFF939QWD.bigWig	M21			released	s3://encode-public/2021/04/17/44919de5-561d-4c5d-abf4-a19c99a73c30/ENCFF939QWD.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/44919de5-561d-4c5d-abf4-a19c99a73c30/ENCFF939QWD.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
ENCFF461TBT	tsv	tsv		gene quantifications	mm10	ENCSR549QME	total RNA-seq	/mouse-donors/ENCDO072AAA/	CL:0000050	megakaryocyte-erythroid progenitor cell	primary cell	Mus musculus											RNA					reverse	2014-09-29	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF363TFV/, /files/ENCFF392YMX/	11941894	ENCODE Processing Pipeline	c6dc53d906b87da0a596c49dd3d15fde		https://www.encodeproject.org/files/ENCFF461TBT/@@download/ENCFF461TBT.tsv	M21			released	s3://encode-public/2021/04/17/dcf59691-4072-44b9-a83d-c5ac25d9aec8/ENCFF461TBT.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/dcf59691-4072-44b9-a83d-c5ac25d9aec8/ENCFF461TBT.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released			
